21821 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21822 3059.55454545 1.5789323052  3390.44090909 3.46572876599  3152.05909091 3.48428098646  2604.88 2.55011420814  2908.69818182 2.41381635555  3005.06818182 2.78960880333  3133.42545455 2.13315194831  620.435818182 2821.43859763 
21823 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21824 3057.42 4.18968  3406.41 7.82396  3155.2 8.05789  2610.41 8.37661  2920.13 5.24465  3008.49 5.70998  3133.11 5.84078  679.362 8.10792 
21825 3050.76727273 1.72358263104  3402.08909091 3.4162647358  3152.96727273 3.87882751269  2632.85818182 2.54639564045  2896.80909091 2.58657673641  2990.64 2.33875224372  3136.08090909 2.47852711472  795.898181818 261.713878084 
21826 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21827 3049.79 4.08765  3396.92 7.57474  3153.01 9.38693  2623.03 8.00024  2908.15 6.4791  2974.52 5.86337  3122.15 5.22926  669.482 8.80998 
21828 3040.29 4.15269  3386.39 8.45828  3137.4 11.2645  2644.0 5.86611  2897.15 8.8315  2979.33 6.39371  3118.47 4.34214  648.496 14.4693 
21829 3031.40818182 1.55621749798  3393.48181818 3.25551966626  3139.74272727 4.55710596128  2623.28090909 2.58299624972  2898.92636364 2.50111913645  2978.71454545 2.41807301459  3126.59636364 2.31388970834  671.931272727 3.67024891707 
21830 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21831 3040.56 4.30815  3375.94 9.18235  3167.27 9.75148  2616.17 8.64444  2887.76 5.43445  2976.14 5.62723  3117.99 5.05068  685.237 9.87673 
21832 3020.77545455 1.74691969113  3383.25636364 2.93993436982  3138.45181818 4.47008406594  2608.46636364 2.48790252947  2884.62454545 2.2170915828  2974.79909091 2.25573458367  3119.71545455 2.05522071025  832.076181818 158.122040286 
21833 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21834 3018.865 1.62419395091  3388.924 3.35817651942  3138.675 4.42534313927  2603.575 2.44647019815  2886.828 2.26318276198  2968.147 2.60909796765  3125.591 2.25403441224  673.4732 3.57433467568 
21835 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21836 2996.92 3.75148  3379.71 6.92731  3130.06 9.12625  2593.72 6.74875  2899.7 5.27293  2981.19 5.84947  3129.08 5.68659  678.391 8.4301 
21837 3008.44363636 1.82491171168  3383.11 2.88896418028  3135.45909091 4.50556690535  2596.07454545 2.45343713185  2894.48727273 2.20081530459  2970.16272727 2.31045645428  3124.05636364 2.09895951935  752.799454545 30.7549592872 
21838 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21839 2995.55 3.94145  3381.6 7.63148  3127.03 10.0239  2599.97 5.42593  2891.43 6.85219  2971.85 5.53185  3112.62 5.30862  692.048 10.2695 
21840 2991.84 4.58617  3375.4 7.1073  3125.29 7.92034  2591.93 7.74746  2883.95 6.18541  2970.78 6.62465  3120.27 5.55705  675.343 9.21004 
21841 2993.31625 1.81568877797  3381.3225 4.07832874894  3137.41625 4.80150671845  2579.67375 2.82234824874  2878.025 2.73685873831  2966.4175 2.87199684874  3115.89 2.52782653634  199.4615 2872.84034345 
21842 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21843 2994.26 3.76935  3369.59 9.0572  3124.23 7.41676  2573.93 8.65339  2848.77 6.82541  2949.89 6.26225  3112.44 5.11541  671.266 9.75871 
21844 2991.06625 1.88922634534  3372.81375 3.50156282347  3121.2075 4.1521530431  2572.51875 2.73497260163  2833.5375 2.829993593  2949.03 2.57606841598  3029.52375 2.28634779819  796.837625 12.6267281331 
21845 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21846 2990.03875 1.8329986917  3355.82 3.51224931356  3116.5075 5.05520867139  2568.35 2.93064602406  2848.6125 2.69427651644  2946.80375 2.48384982022  2923.52625 2.1929177052  668.051625 8.12819842114 
21847 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21848 2985.78 4.36463  3359.26 8.84763  3121.76 8.47939  2558.85 6.2329  2871.13 5.58032  2941.95 5.64761  2967.81 4.42702  686.946 8.6535 
21849 2984.665 1.87063453944  3360.39875 4.99164705069  3111.54625 4.39066440189  2559.85 2.67171580289  2885.61625 2.55294724618  2945.2075 2.50768657275  2926.1625 2.08583235856  556.056625 439.607189925 
21850 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21851 2984.86 3.95339  3355.78 10.7153  3122.18 8.43419  2559.77 6.54003  2890.08 6.6658  2958.46 6.19419  2875.61 6.80115  681.506 10.0188 
21852 2985.4 4.11837  3357.78 7.65259  3114.28 8.26625  2559.66 5.62692  2909.37 5.50184  2947.5 5.51173  2857.81 4.45226  668.272 8.69508 
21853 2974.985 2.2805458534  3357.5125 3.4876486063  3118.23625 5.1201618324  2556.85125 2.96157222147  2897.75 2.80616009268  2949.91625 2.52649235247  2840.65875 2.07658820497  759.180875 314.97033532 
21854 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21855 2966.58 4.19997  3347.18 7.44079  3112.01 7.99632  2560.24 5.79429  2896.12 4.99833  2957.42 5.12354  2830.27 4.86049  694.751 9.29897 
21856 2969.02375 1.8579532285  3359.21875 4.05213902148  3114.58125 5.5608513917  2553.1125 2.51636225644  2874.355 2.6920792015  2941.24 2.96904090489  2885.175 2.41153342805  676.111625 4.81056780572 
21857 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21858 2966.70125 1.83803896169  3362.01375 3.44184492972  3117.03 4.8949470109  2558.0125 2.60844279488  2855.565 2.4115246373  2944.13375 2.98175218881  2951.91 2.32087082294  670.77325 5.1449685035 
21859 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21860 2968.41 3.72166  3347.35 7.3103  3107.61 9.94598  2560.41 6.95335  2855.31 4.69184  2938.41 5.66622  2938.39 4.35366  684.927 9.74994 
21861 2968.69625 2.03820922006  3361.63375 3.56348049776  3108.52 3.94456124913  2560.80625 2.50524375013  2854.83375 2.62928221093  2946.0725 2.66904001137  2938.6125 2.51725589826  676.733375 4.14214902761 
21862 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21863 2968.19 4.28924  3359.23 7.34347  3122.89 13.0563  2552.23 5.08949  2835.68 9.37453  2958.98 5.27247  3007.06 4.77739  681.124 11.1876 
21890 3055.39 4.61126  3395.42 7.1415  3149.1 13.5062  2609.09 6.89657  2830.71 5.58197  2986.04 6.09631  3084.53 5.17457  689.082 13.0812 
21891 3052.21166667 2.08529193819  3398.72166667 4.87440498403  3147.0 5.08106993808  2594.1 3.16734749828  2834.45666667 2.74328719944  2977.78 3.26641881065  3085.01666667 3.198617549  670.487333333 5.38276820305 
21892 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21893 3045.33 4.47715  3401.87 6.80525  3157.76 5.8808  2603.77 6.02957  2834.54 5.98954  2976.2 6.29234  3088.0 5.25776  665.809 9.00668 
21894 3044.28666667 2.11050927719  3396.695 4.25039115215  3144.85166667 5.50194243112  2599.105 3.90864752729  2840.75166667 3.10300803849  2979.355 3.00728241368  3083.61 3.07801133887  668.424 7.02120200137 
21895 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21896 3048.34 2.48118415073  3401.53666667 4.89443339994  3143.87833333 4.80957189849  2602.37333333 3.8612361229  2838.10166667 2.86410604964  2972.84666667 2.99906960293  3086.36166667 3.15505168947  672.550333333 5.0054473672 
21897 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21898 3043.39 5.02405  3413.11 10.3723  3136.26 15.4332  2607.16 6.14571  2829.74 5.9506  2980.38 6.06826  3082.45 4.86101  672.478 9.7067 
21899 3050.91833333 2.38321259608  3392.07 4.75498562955  3144.65833333 6.34393937285  2600.40666667 3.42019504789  2834.655 2.86849939772  2982.27 3.17985791979  3081.65833333 2.81913891204  664.505166667 7.15434050746 
21900 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21901 3051.47 4.61326  3398.57 9.43658  3166.31 9.94176  2598.09 7.4197  2835.28 5.87721  2983.76 5.84084  3089.84 6.74995  673.013 9.77848 
21902 3045.94 4.99769  3384.93 8.45584  3143.85 8.59688  2605.27 6.57724  2829.15 6.49289  2979.36 6.18572  3090.24 5.78788  673.042 9.61752 
21903 3045.26 2.38689759428  3399.36833333 4.04436224323  3145.48333333 4.57207091043  2603.505 3.46963915481  2838.48166667 2.96717416703  2975.33666667 2.95858900545  3088.515 2.95101133342  680.945833333 7.11718115814 
21904 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21905 3038.79 4.60102  3393.88 8.25023  3168.88 19.0744  2600.95 6.58769  2841.15 5.27977  2979.24 5.70175  3091.39 5.68793  1666.56 61.3 
21906 3033.53833333 2.33426715542  3403.39333333 4.74766838915  3145.55833333 5.14790553062  2599.72166667 3.06424981448  2839.64333333 3.06342198916  2977.37333333 2.90982977911  3089.49166667 3.10158168083  792.296833333 315.826184791 
21907 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21908 3036.17166667 2.2371890781  3397.60833333 4.66729239599  3142.36666667 5.92834978143  2595.51333333 3.08600861062  2832.575 3.10456863644  2978.15166667 3.8942794648  3086.35166667 2.91897636616  687.454666667 4.86971357565 
21909 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21910 3038.79 4.30295  3406.93 7.72238  3170.9 11.3389  2611.73 13.6835  2841.1 5.44179  2992.06 7.79076  3098.71 5.522  3084.25 2115.67 
21911 3032.12 2.43944623514  3396.57 4.31461874848  3136.56166667 5.25640762998  2603.19166667 2.97169404339  2834.19666667 2.99105278851  2976.465 3.28531243505  3084.68333333 3.12478090294  686.498333333 4.7247424186 
21912 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21913 3038.96 4.63976  3400.89 16.8837  3136.96 10.1042  2606.02 7.3851  2843.23 6.44421  2987.45 8.21653  3079.71 6.74301  668.122 10.3236 
21914 3076.32 4.26704  3425.71 7.79178  3154.74 13.654  2611.24 10.9555  2874.68 5.87663  3008.98 7.09212  3137.93 5.45965  702.555 14.3223 
21915 3075.38 4.38  3430.86 7.4072  3160.18 11.6063  2601.85 7.23874  2870.1 6.19761  3014.66 6.23874  3115.76 7.69515  685.29 9.27797 
21916 3082.9 4.49923  3415.53 7.54293  3161.24 10.1606  2600.19 6.42091  2883.74 5.36242  3026.15 7.52842  3119.76 6.22632  684.768 10.0822 
21917 3077.93 5.18403  3447.04 9.158  3171.59 8.14487  2606.12 8.34187  2873.61 6.22644  3026.9 5.86448  3135.94 6.01047  707.756 11.1009 
21918 3092.15 5.16736  3435.77 16.0875  3167.57 13.0959  2596.76 8.52491  2860.36 7.94024  3015.44 6.90234  3115.66 6.5203  597.8 70.8099 
21919 3089.06 4.84288  3428.38 10.881  3180.01 8.15457  2604.61 7.11933  2864.5 5.60575  3023.42 7.62379  3140.33 5.57158  694.003 11.5284 
21920 3085.17 4.95289  3426.96 9.53466  3191.15 12.7037  2611.62 6.09054  2857.97 7.71118  3032.05 6.33322  3131.43 8.42147  716.84 11.4385 
21921 3080.42 4.85576  3432.12 9.00488  3176.67 10.3558  2602.84 6.52886  2869.79 6.30062  3016.66 6.93744  3136.34 6.4307  1143.91 1115.16 
21922 3090.34 3.36736  3424.7 7.53041  3170.74 7.92334  2591.98 5.45888  2871.47 7.09844  3016.78 6.64007  3132.64 5.37584  706.087 8.92942 
21923 3086.28 4.28975  3432.37 8.5557  3180.66 10.5631  2602.03 7.065  2880.63 6.75403  3018.76 6.47898  3150.35 6.55846  688.731 9.75569 
21924 3091.74 5.50882  3434.76 11.9482  3174.08 9.75897  2592.25 8.09944  2877.16 6.55754  3033.52 9.64617  3144.34 5.31876  692.916 9.15876 
21925 3086.38 4.72079  3433.66 7.49194  3171.98 9.08993  2578.9 7.69179  2861.75 6.54937  3022.46 5.42276  3131.27 4.97343  679.875 10.5399 
21926 3089.4 4.55133  3420.31 10.9349  3176.19 23.0351  2597.03 7.84598  2867.04 5.45118  3014.93 6.77927  3144.91 6.12113  678.522 10.531 
21927 3083.84 6.29344  3425.27 7.51852  3171.08 8.90017  2594.5 6.37598  2883.36 5.64021  3020.83 6.14883  3148.73 6.08973  687.401 11.3598 
21928 3102.5 4.93843  3413.56 11.4587  3163.93 12.1187  2574.13 6.86303  2874.81 6.62311  3026.46 7.57379  3147.39 6.72437  710.891 10.1456 
21929 3091.7 4.63974  3431.08 9.71467  3187.93 10.668  2570.52 7.37268  2859.65 6.36139  3021.37 5.80539  3145.84 6.62412  -829.351 3648.2 
21930 3084.17 4.52289  3439.57 7.75563  3160.29 19.4237  2590.19 5.78332  2873.84 5.0867  3023.39 7.51961  3148.19 5.6664  690.567 10.6301 
21931 3098.0 6.84411  3426.28 7.56823  3208.32 7.97646  2584.7 6.33873  2870.85 5.99467  3015.81 11.1135  3148.16 6.20673  693.054 11.176 
21932 3090.39 5.25189  3420.44 9.33436  3182.94 10.824  2583.5 6.77595  2884.76 11.0515  3025.25 7.26358  3145.25 5.80305  701.042 12.8714 
21933 3090.68 4.7176  3418.41 9.08201  3163.97 9.79253  2577.91 7.65301  2869.58 6.63179  3020.3 6.69471  3145.86 5.56143  694.592 11.5196 
21934 3105.25 4.17987  3423.97 7.1786  3165.97 9.61399  2568.82 5.53936  2861.63 5.18483  3030.03 6.26508  3144.77 5.44054  664.264 9.80226 
21935 3100.46 4.88192  3433.0 8.55811  3169.47 12.1792  2573.15 5.75375  2865.97 5.77049  3038.9 6.75111  3139.4 6.34078  707.58 10.4155 
21936 3096.36 4.98848  3441.32 13.2535  3178.94 8.05281  2577.26 6.32651  2859.25 6.83792  3021.59 6.78097  3139.25 5.8317  697.226 10.7893 
21937 3099.03 4.76391  3419.99 8.50801  3180.7 9.6528  2581.6 7.23272  2844.12 4.89351  3012.59 4.63453  3147.11 5.39489  702.767 9.28639 
21938 3073.66 5.26133  3398.24 9.21854  3151.87 9.62678  2587.57 6.87436  2819.58 5.85675  2999.94 6.30528  3139.28 5.7254  705.586 10.8332 
21939 3078.42 4.50847  3413.02 8.95229  3164.23 11.2149  2600.25 6.77027  2832.36 6.72906  3003.03 6.14807  3138.61 5.58738  695.156 8.89677 
21940 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21942 3096.18 4.56065  3417.82 9.28451  3193.46 12.0869  2610.16 5.98127  2832.26 6.63562  3004.58 8.04666  3133.33 6.94084  680.618 8.96113 
21943 3090.87111111 1.9169462874  3417.94333333 3.22030060704  3152.17 6.06099268815  2623.47666667 2.78839049138  2822.97444444 2.37262389952  3002.25444444 2.79601363482  3142.42555556 2.416058662  683.033888889 4.0385996126 
21944 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21945 3069.29 4.81204  3431.21 8.7216  3167.31 12.1896  2629.99 8.98799  2832.12 5.3344  2988.92 6.2536  3134.31 5.31443  677.58 9.79584 
21946 3080.99555556 1.84392847419  3419.82888889 3.24935719487  3167.84222222 4.94255304979  2624.53555556 3.02657697678  2827.44666667 2.29371785148  2993.83333333 2.54893049924  3136.58222222 2.47738098831  669.877888889 3.78846366963 
21947 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21948 3079.36 1.7973229738  3419.54222222 3.77209778836  3161.79444444 4.43853224202  2611.25333333 2.62304755322  2819.48444444 2.3654729963  3001.24333333 2.83141985522  3134.13777778 2.26456800325  743.513222222 20.5231744994 
21949 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21950 3075.53 3.89259  3406.48 7.85785  3132.47 8.24167  2587.06 5.3582  2844.81 4.76477  2997.8 7.08314  3093.13 6.39015  693.0 8.11526 
21951 3077.50111111 1.95930122319  3406.58333333 3.79601971828  3130.76666667 4.09424971859  2581.68 2.5343569484  2852.35 2.42685719132  3009.26444444 2.42595743095  3100.71333333 2.28686864489  663.708777778 7.26298223577 
21952 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21953 3079.34 4.53077  3405.91 7.9462  3104.84 9.62262  2594.15 6.02493  2851.26 5.01852  3001.21 5.60602  3085.77 5.52371  667.702 8.71335 
21954 3078.99 4.10497  3403.0 8.31445  3139.08 9.25118  2572.25 8.15387  2857.73 5.64673  3003.18 5.63225  3101.86 4.90825  697.947 9.39253 
21955 3074.54333333 2.09554437107  3418.56222222 4.2967843329  3135.40666667 3.66216078393  2598.04222222 3.00642882921  2858.57333333 2.30386093193  3009.95555556 2.61284015408  3099.03111111 2.57979885348  671.643777778 4.11544608723 
21956 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21957 3077.32 4.2859  3418.71 10.2604  3156.77 10.4181  2578.99 6.67748  2859.29 6.22869  3007.53 5.14582  3098.51 4.85031  651.681 7.61704 
21958 3072.12444444 1.99983216245  3404.78666667 3.64500991155  3132.67333333 4.9880215184  2581.57222222 2.57784087521  2858.74111111 2.54894273883  3010.23111111 2.39395679968  3108.49555556 2.38357436908  674.552333333 4.00453663837 
21959 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21960 3072.57666667 1.91154140611  3401.62444444 3.89831361803  3128.46333333 4.1983187844  2576.63666667 2.6213124997  2870.28 2.57233995995  3001.48333333 2.94225590771  3103.40333333 2.58104875063  674.902333333 3.85463543631 
21961 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21962 3069.59 4.12967  3401.6 7.80193  3133.29 9.22859  2579.32 5.57249  2874.56 6.03762  3004.08 5.80987  3118.27 5.2196  683.94 8.57231 
21963 3071.99555556 1.85291855257  3398.64444444 3.55378808671  3125.86 4.98687227546  2571.01888889 2.82181437166  2863.29 2.36083922643  2997.04 2.46992893915  3106.84111111 2.16810758552  666.454111111 3.65713256568 
21964 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21965 3073.22 3.96096  3389.12 8.52367  3105.84 13.9519  2565.12 4.71675  2853.17 4.99603  2992.95 7.2405  3108.86 6.05897  669.808 7.29976 
21966 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21967 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21968 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21969 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21970 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21971 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21972 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21973 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21974 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21975 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21976 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21977 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21978 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21979 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21980 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21981 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21982 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21983 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21984 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21985 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21986 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21987 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21988 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21989 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21990 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21991 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21992 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21993 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21994 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21995 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21996 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21997 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21998 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
21999 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22000 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22001 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22002 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22003 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22023 3059.9 3.61710629848  3378.68 6.16499711963  3113.255 7.2074699901  2594.43 6.00884594065  2818.015 4.32535579486  3006.64 4.54439754222  3072.36 4.45659539885  663.943 6.61458446018 
22024 3058.66727273 1.67671320259  3382.70181818 3.39519827155  3122.76181818 3.62051136251  2583.66090909 2.90959427176  2818.90454545 2.0078434774  2999.46909091 2.4520622329  3076.62363636 2.19375220559  843.579272727 61.602947656 
22025 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22026 3061.355 3.67400841276  3360.725 7.94500098946  3108.66 7.78192573246  2574.7 5.03429959426  2818.06 4.33522527277  3001.805 5.6183802687  3064.635 4.10273568783  674.8635 7.15580285126 
22027 3058.48545455 1.79361897816  3365.9 3.10205577559  3118.14454545 4.55921797835  2569.43 2.40811889484  2821.37727273 2.27482760547  3004.73727273 2.39055461505  3068.30636364 2.21791011189  680.662727273 3.7369340751 
22028 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22029 3059.31636364 1.6677633936  3369.05818182 3.1621419732  3102.98363636 3.68467150034  2561.32909091 2.48660247312  2820.21545455 2.19797759662  3001.18818182 2.20312173526  3078.09909091 2.26148249348  675.234727273 3.6281430638 
22030 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22031 3053.92 3.72413519619  3375.67 5.32257192795  3105.09 11.7623163573  2557.73 5.40373844808  2832.57 5.12780218905  2996.235 5.1856199823  3083.04 4.25840802045  670.1135 6.54195420135 
22032 3050.19909091 1.71428880753  3366.76 3.27098008281  3113.40454545 3.94582517107  2548.33454545 2.43820129957  2810.90545455 2.07474992947  2997.14454545 2.44524558202  3072.10363636 2.1766575894  544.141909091 278.118462589 
22033 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22034 3050.155 3.58354526364  3359.67 6.37728676667  3117.6 8.07710220949  2563.26 4.29602694128  2822.89 4.66058833893  2997.59 5.32383655762  3078.485 4.478419743  670.994 9.07021083319 
22035 3053.145 3.52888382871  3360.265 8.80446026914  3110.355 7.22337115272  2558.825 4.93614855417  2823.395 4.6772624542  3012.96 4.73838797181  3090.815 4.45751999415  678.0905 7.10766372886 
